Time,x0,x1
5.839,-1.00197,1.56823
5.84,-1.00039,1.57633
5.841,-0.998813,1.58443
5.842,-0.997225,1.59251
5.843,-0.995628,1.60059
5.844,-0.994024,1.60865
5.845,-0.992411,1.61671
5.846,-0.99079,1.62476
5.847,-0.989161,1.6328
5.848,-0.987525,1.64083
5.849,-0.98588,1.64885
5.85,-0.984227,1.65686
5.851,-0.982566,1.66486
5.852,-0.980897,1.67285
5.853,-0.97922,1.68082
5.854,-0.977535,1.68879
5.855,-0.975843,1.69675
5.856,-0.974142,1.7047
5.857,-0.972433,1.71264
5.858,-0.970717,1.72057
5.859,-0.968992,1.72849
5.86,-0.96726,1.7364
5.861,-0.965519,1.7443
5.862,-0.963771,1.75219
5.863,-0.962015,1.76006
5.864,-0.960251,1.76793
5.865,-0.958479,1.77578
5.866,-0.956699,1.78363
5.867,-0.954912,1.79146
5.868,-0.953116,1.79929
5.869,-0.951313,1.8071
5.87,-0.949502,1.8149
5.871,-0.947684,1.82269
5.872,-0.945857,1.83047
5.873,-0.944023,1.83823
5.874,-0.94218,1.84599
5.875,-0.940331,1.85373
5.876,-0.938473,1.86147
5.877,-0.936608,1.86919
5.878,-0.934735,1.8769
5.879,-0.932854,1.8846
5.88,-0.930965,1.89228
5.881,-0.929069,1.89996
5.882,-0.927166,1.90762
5.883,-0.925254,1.91527
5.884,-0.923335,1.92291
5.885,-0.921408,1.93053
5.886,-0.919474,1.93815
5.887,-0.917532,1.94575
5.888,-0.915582,1.95334
5.889,-0.913625,1.96092
5.89,-0.911661,1.96848
5.891,-0.909688,1.97603
5.892,-0.907709,1.98357
5.893,-0.905721,1.9911
5.894,-0.903726,1.99861
5.895,-0.901724,2.00611
5.896,-0.899714,2.0136
5.897,-0.897697,2.02108
5.898,-0.895672,2.02854
5.899,-0.89364,2.03599
5.9,-0.8916,2.04342
5.901,-0.889553,2.05084
5.902,-0.887498,2.05825
5.903,-0.885436,2.06565
5.904,-0.883367,2.07303
5.905,-0.88129,2.0804
5.906,-0.879206,2.08775
5.907,-0.877115,2.09509
5.908,-0.875016,2.10242
5.909,-0.87291,2.10973
5.91,-0.870797,2.11703
5.911,-0.868676,2.12431
5.912,-0.866548,2.13158
5.913,-0.864413,2.13884
5.914,-0.86227,2.14608
5.915,-0.860121,2.15331
5.916,-0.857964,2.16052
5.917,-0.8558,2.16772
5.918,-0.853628,2.1749
5.919,-0.85145,2.18207
5.92,-0.849264,2.18922
5.921,-0.847071,2.19636
5.922,-0.844871,2.20349
5.923,-0.842664,2.21059
5.924,-0.84045,2.21769
5.925,-0.838229,2.22477
5.926,-0.836001,2.23183
5.927,-0.833765,2.23888
5.928,-0.831523,2.24591
5.929,-0.829274,2.25293
5.93,-0.827017,2.25993
5.931,-0.824754,2.26691
5.932,-0.822483,2.27388
5.933,-0.820206,2.28084
5.934,-0.817922,2.28778
5.935,-0.81563,2.2947
5.936,-0.813332,2.3016
5.937,-0.811027,2.30849
5.938,-0.808715,2.31537
5.939,-0.806396,2.32222
5.94,-0.804071,2.32906
5.941,-0.801738,2.33589
5.942,-0.799399,2.34269
5.943,-0.797053,2.34948
5.944,-0.7947,2.35626
5.945,-0.79234,2.36301
5.946,-0.789974,2.36975
5.947,-0.787601,2.37648
5.948,-0.785221,2.38318
5.949,-0.782835,2.38987
5.95,-0.780441,2.39654
5.951,-0.778042,2.4032
5.952,-0.775635,2.40983
5.953,-0.773222,2.41645
5.954,-0.770802,2.42305
5.955,-0.768376,2.42964
5.956,-0.765943,2.4362
5.957,-0.763503,2.44275
5.958,-0.761057,2.44928
5.959,-0.758605,2.45579
5.96,-0.756146,2.46229
5.961,-0.75368,2.46876
5.962,-0.751208,2.47522
5.963,-0.74873,2.48166
5.964,-0.746245,2.48808
5.965,-0.743754,2.49448
5.966,-0.741256,2.50086
5.967,-0.738752,2.50723
5.968,-0.736242,2.51357
5.969,-0.733725,2.5199
5.97,-0.731202,2.52621
5.971,-0.728672,2.5325
5.972,-0.726137,2.53877
5.973,-0.723595,2.54502
5.974,-0.721047,2.55125
5.975,-0.718492,2.55746
5.976,-0.715932,2.56365
5.977,-0.713365,2.56982
5.978,-0.710792,2.57597
5.979,-0.708213,2.58211
5.98,-0.705628,2.58822
5.981,-0.703037,2.59431
5.982,-0.700439,2.60039
5.983,-0.697836,2.60644
5.984,-0.695226,2.61247
5.985,-0.692611,2.61848
5.986,-0.68999,2.62448
5.987,-0.687362,2.63045
5.988,-0.684729,2.6364
5.989,-0.682089,2.64233
5.99,-0.679444,2.64824
5.991,-0.676793,2.65413
5.992,-0.674136,2.66
5.993,-0.671473,2.66584
5.994,-0.668804,2.67167
5.995,-0.666129,2.67748
5.996,-0.663449,2.68326
5.997,-0.660763,2.68902
5.998,-0.658071,2.69476
5.999,-0.655373,2.70048
6,-0.65267,2.70618
6.001,-0.649961,2.71186
6.002,-0.647246,2.71751
6.003,-0.644526,2.72314
6.004,-0.6418,2.72875
6.005,-0.639069,2.73434
6.006,-0.636331,2.73991
6.007,-0.633589,2.74545
6.008,-0.630841,2.75098
6.009,-0.628087,2.75648
6.01,-0.625328,2.76195
6.011,-0.622563,2.76741
6.012,-0.619793,2.77284
6.013,-0.617017,2.77825
6.014,-0.614236,2.78364
6.015,-0.61145,2.789
6.016,-0.608658,2.79434
6.017,-0.605861,2.79966
6.018,-0.603059,2.80496
6.019,-0.600251,2.81023
6.02,-0.597439,2.81548
6.021,-0.59462,2.8207
6.022,-0.591797,2.8259
6.023,-0.588969,2.83108
6.024,-0.586135,2.83624
6.025,-0.583296,2.84137
6.026,-0.580452,2.84647
6.027,-0.577603,2.85156
6.028,-0.574749,2.85662
6.029,-0.57189,2.86165
6.03,-0.569026,2.86666
6.031,-0.566157,2.87165
6.032,-0.563283,2.87661
6.033,-0.560404,2.88155
6.034,-0.557519,2.88646
6.035,-0.554631,2.89135
6.036,-0.551737,2.89622
6.037,-0.548838,2.90106
6.038,-0.545935,2.90587
6.039,-0.543026,2.91066
6.04,-0.540113,2.91543
6.041,-0.537196,2.92017
6.042,-0.534273,2.92489
6.043,-0.531346,2.92958
6.044,-0.528414,2.93424
6.045,-0.525477,2.93888
6.046,-0.522536,2.9435
6.047,-0.51959,2.94808
6.048,-0.51664,2.95265
6.049,-0.513685,2.95719
6.05,-0.510726,2.9617
6.051,-0.507762,2.96618
6.052,-0.504793,2.97064
6.053,-0.50182,2.97508
6.054,-0.498843,2.97949
6.055,-0.495861,2.98387
6.056,-0.492875,2.98822
6.057,-0.489885,2.99255
6.058,-0.48689,2.99686
6.059,-0.483891,3.00113
6.06,-0.480888,3.00539
6.061,-0.477881,3.00961
6.062,-0.474869,3.01381
6.063,-0.471853,3.01798
6.064,-0.468833,3.02212
6.065,-0.465809,3.02624
6.066,-0.46278,3.03033
6.067,-0.459748,3.03439
6.068,-0.456712,3.03843
6.069,-0.453671,3.04244
6.07,-0.450627,3.04642
6.071,-0.447578,3.05037
6.072,-0.444526,3.0543
6.073,-0.44147,3.0582
6.074,-0.43841,3.06207
6.075,-0.435346,3.06591
6.076,-0.432278,3.06973
6.077,-0.429206,3.07352
6.078,-0.426131,3.07728
6.079,-0.423052,3.08101
6.08,-0.419969,3.08472
6.081,-0.416882,3.0884
6.082,-0.413792,3.09205
6.083,-0.410698,3.09567
6.084,-0.407601,3.09926
6.085,-0.4045,3.10282
6.086,-0.401395,3.10636
6.087,-0.398287,3.10987
6.088,-0.395175,3.11335
6.089,-0.39206,3.1168
6.09,-0.388942,3.12022
6.091,-0.38582,3.12362
6.092,-0.382694,3.12698
6.093,-0.379566,3.13032
6.094,-0.376434,3.13362
6.095,-0.373299,3.1369
6.096,-0.37016,3.14015
6.097,-0.367018,3.14337
6.098,-0.363873,3.14656
6.099,-0.360725,3.14973
6.1,-0.357574,3.15286
6.101,-0.354419,3.15596
6.102,-0.351262,3.15904
6.103,-0.348101,3.16208
6.104,-0.344938,3.1651
6.105,-0.341771,3.16808
6.106,-0.338602,3.17104
6.107,-0.335429,3.17396
6.108,-0.332254,3.17686
6.109,-0.329075,3.17973
6.11,-0.325894,3.18257
6.111,-0.32271,3.18537
6.112,-0.319524,3.18815
6.113,-0.316334,3.1909
6.114,-0.313142,3.19362
6.115,-0.309947,3.1963
6.116,-0.306749,3.19896
6.117,-0.303549,3.20159
6.118,-0.300346,3.20419
6.119,-0.297141,3.20675
6.12,-0.293933,3.20929
6.121,-0.290722,3.2118
6.122,-0.287509,3.21427
6.123,-0.284293,3.21672
6.124,-0.281076,3.21913
6.125,-0.277855,3.22151
6.126,-0.274633,3.22387
6.127,-0.271407,3.22619
6.128,-0.26818,3.22848
6.129,-0.264951,3.23074
6.13,-0.261719,3.23297
6.131,-0.258485,3.23517
6.132,-0.255248,3.23734
6.133,-0.25201,3.23948
6.134,-0.248769,3.24159
6.135,-0.245527,3.24366
6.136,-0.242282,3.24571
6.137,-0.239035,3.24772
6.138,-0.235787,3.2497
6.139,-0.232536,3.25165
6.14,-0.229283,3.25357
6.141,-0.226029,3.25546
6.142,-0.222772,3.25732
6.143,-0.219514,3.25915
6.144,-0.216254,3.26094
6.145,-0.212992,3.2627
6.146,-0.209729,3.26443
6.147,-0.206463,3.26614
6.148,-0.203196,3.2678
6.149,-0.199928,3.26944
6.15,-0.196658,3.27105
6.151,-0.193386,3.27262
6.152,-0.190112,3.27416
6.153,-0.186837,3.27567
6.154,-0.183561,3.27715
6.155,-0.180283,3.2786
6.156,-0.177004,3.28001
6.157,-0.173723,3.2814
6.158,-0.170441,3.28275
6.159,-0.167158,3.28407
6.16,-0.163873,3.28536
6.161,-0.160587,3.28661
6.162,-0.1573,3.28784
6.163,-0.154011,3.28903
6.164,-0.150722,3.29019
6.165,-0.147431,3.29132
6.166,-0.144139,3.29241
6.167,-0.140846,3.29348
6.168,-0.137552,3.29451
6.169,-0.134257,3.29551
6.17,-0.130961,3.29647
6.171,-0.127664,3.29741
6.172,-0.124366,3.29831
6.173,-0.121068,3.29918
6.174,-0.117768,3.30002
6.175,-0.114468,3.30083
6.176,-0.111166,3.3016
6.177,-0.107864,3.30235
6.178,-0.104562,3.30306
6.179,-0.101258,3.30373
6.18,-0.0979542,3.30438
6.181,-0.0946495,3.30499
6.182,-0.0913442,3.30557
6.183,-0.0880383,3.30612
6.184,-0.084732,3.30664
6.185,-0.0814251,3.30712
6.186,-0.0781177,3.30757
6.187,-0.07481,3.30799
6.188,-0.0715018,3.30837
6.189,-0.0681932,3.30873
6.19,-0.0648843,3.30905
6.191,-0.0615751,3.30934
6.192,-0.0582657,3.3096
6.193,-0.0549559,3.30982
6.194,-0.051646,3.31001
6.195,-0.0483359,3.31017
6.196,-0.0450257,3.3103
6.197,-0.0417154,3.31039
6.198,-0.0384049,3.31045
6.199,-0.0350945,3.31048
6.2,-0.031784,3.31048
6.201,-0.0284735,3.31044
6.202,-0.0251631,3.31038
6.203,-0.0218528,3.31028
6.204,-0.0185426,3.31014
6.205,-0.0152325,3.30998
6.206,-0.0119226,3.30978
6.207,-0.00861295,3.30955
6.208,-0.00530353,3.30929
6.209,-0.00199439,3.30899
6.21,0.00131444,3.30866
6.211,0.00462293,3.3083
6.212,0.00793104,3.30791
6.213,0.0112387,3.30749
6.214,0.014546,3.30703
6.215,0.0178528,3.30654
6.216,0.0211591,3.30602
6.217,0.0244648,3.30546
6.218,0.02777,3.30488
6.219,0.0310746,3.30426
6.22,0.0343785,3.30361
6.221,0.0376818,3.30292
6.222,0.0409843,3.30221
6.223,0.0442862,3.30146
6.224,0.0475872,3.30068
6.225,0.0508875,3.29986
6.226,0.0541869,3.29902
6.227,0.0574855,3.29814
6.228,0.0607832,3.29723
6.229,0.06408,3.29629
6.23,0.0673758,3.29532
6.231,0.0706706,3.29431
6.232,0.0739644,3.29327
6.233,0.0772571,3.2922
6.234,0.0805488,3.2911
6.235,0.0838393,3.28997
6.236,0.0871287,3.2888
6.237,0.0904169,3.2876
6.238,0.0937039,3.28637
6.239,0.0969897,3.28511
6.24,0.100274,3.28381
6.241,0.103557,3.28249
6.242,0.106839,3.28113
6.243,0.11012,3.27974
6.244,0.113399,3.27832
6.245,0.116676,3.27686
6.246,0.119952,3.27538
6.247,0.123227,3.27386
6.248,0.1265,3.27231
6.249,0.129771,3.27073
6.25,0.133041,3.26912
6.251,0.13631,3.26747
6.252,0.139576,3.2658
6.253,0.142841,3.26409
6.254,0.146105,3.26235
6.255,0.149366,3.26058
6.256,0.152626,3.25878
6.257,0.155884,3.25695
6.258,0.15914,3.25508
6.259,0.162394,3.25319
6.26,0.165646,3.25126
6.261,0.168896,3.2493
6.262,0.172145,3.24731
6.263,0.175391,3.24529
6.264,0.178635,3.24324
6.265,0.181877,3.24116
6.266,0.185117,3.23904
6.267,0.188355,3.2369
6.268,0.191591,3.23472
6.269,0.194825,3.23251
6.27,0.198056,3.23028
6.271,0.201285,3.22801
6.272,0.204512,3.22571
6.273,0.207737,3.22338
6.274,0.210959,3.22102
6.275,0.214179,3.21863
6.276,0.217396,3.2162
6.277,0.220611,3.21375
6.278,0.223824,3.21127
6.279,0.227034,3.20875
6.28,0.230241,3.20621
6.281,0.233446,3.20363
6.282,0.236648,3.20103
6.283,0.239848,3.19839
6.284,0.243045,3.19573
6.285,0.24624,3.19303
6.286,0.249431,3.19031
6.287,0.25262,3.18755
6.288,0.255806,3.18477
6.289,0.25899,3.18195
6.29,0.26217,3.17911
6.291,0.265348,3.17623
6.292,0.268523,3.17333
6.293,0.271695,3.17039
6.294,0.274863,3.16743
6.295,0.278029,3.16443
6.296,0.281192,3.16141
6.297,0.284352,3.15836
6.298,0.287509,3.15527
6.299,0.290663,3.15216
6.3,0.293813,3.14902
6.301,0.296961,3.14585
6.302,0.300105,3.14265
6.303,0.303246,3.13942
6.304,0.306384,3.13616
6.305,0.309518,3.13288
6.306,0.31265,3.12956
6.307,0.315778,3.12621
6.308,0.318902,3.12284
6.309,0.322023,3.11944
6.31,0.325141,3.11601
6.311,0.328255,3.11255
6.312,0.331366,3.10906
6.313,0.334473,3.10554
6.314,0.337577,3.102
6.315,0.340677,3.09842
6.316,0.343774,3.09482
6.317,0.346867,3.09119
6.318,0.349956,3.08753
6.319,0.353042,3.08385
6.32,0.356124,3.08013
6.321,0.359202,3.07639
6.322,0.362277,3.07262
6.323,0.365347,3.06882
6.324,0.368414,3.065
6.325,0.371477,3.06115
6.326,0.374537,3.05726
6.327,0.377592,3.05336
6.328,0.380643,3.04942
6.329,0.383691,3.04546
6.33,0.386734,3.04147
6.331,0.389774,3.03745
6.332,0.392809,3.0334
6.333,0.395841,3.02933
6.334,0.398868,3.02523
6.335,0.401891,3.02111
6.336,0.40491,3.01695
6.337,0.407925,3.01277
6.338,0.410936,3.00857
6.339,0.413942,3.00434
6.34,0.416944,3.00008
6.341,0.419942,2.99579
6.342,0.422936,2.99148
6.343,0.425925,2.98714
6.344,0.42891,2.98277
6.345,0.431891,2.97838
6.346,0.434867,2.97397
6.347,0.437839,2.96952
6.348,0.440806,2.96505
6.349,0.443769,2.96056
6.35,0.446727,2.95604
6.351,0.449681,2.95149
6.352,0.45263,2.94692
6.353,0.455575,2.94232
6.354,0.458515,2.9377
6.355,0.46145,2.93305
6.356,0.464381,2.92838
6.357,0.467307,2.92368
6.358,0.470228,2.91895
6.359,0.473145,2.9142
6.36,0.476056,2.90943
6.361,0.478963,2.90463
6.362,0.481866,2.89981
6.363,0.484763,2.89496
6.364,0.487656,2.89008
6.365,0.490543,2.88519
6.366,0.493426,2.88026
6.367,0.496304,2.87532
6.368,0.499177,2.87035
6.369,0.502044,2.86535
6.37,0.504907,2.86033
6.371,0.507765,2.85529
6.372,0.510618,2.85022
6.373,0.513465,2.84513
6.374,0.516308,2.84001
6.375,0.519146,2.83488
6.376,0.521978,2.82971
6.377,0.524805,2.82453
6.378,0.527627,2.81932
6.379,0.530444,2.81409
6.38,0.533255,2.80883
6.381,0.536061,2.80355
6.382,0.538862,2.79825
6.383,0.541658,2.79292
6.384,0.544448,2.78757
6.385,0.547233,2.7822
6.386,0.550012,2.77681
6.387,0.552786,2.77139
6.388,0.555555,2.76595
6.389,0.558318,2.76049
6.39,0.561076,2.75501
6.391,0.563828,2.7495
6.392,0.566575,2.74397
6.393,0.569316,2.73842
6.394,0.572052,2.73285
6.395,0.574782,2.72725
6.396,0.577506,2.72164
6.397,0.580225,2.716
6.398,0.582938,2.71034
6.399,0.585646,2.70465
6.4,0.588348,2.69895
6.401,0.591044,2.69323
6.402,0.593734,2.68748
6.403,0.596419,2.68171
6.404,0.599098,2.67592
6.405,0.601771,2.67011
6.406,0.604438,2.66428
6.407,0.607099,2.65843
6.408,0.609755,2.65256
6.409,0.612404,2.64666
6.41,0.615048,2.64075
6.411,0.617686,2.63482
6.412,0.620318,2.62886
6.413,0.622943,2.62288
6.414,0.625563,2.61689
6.415,0.628177,2.61087
6.416,0.630785,2.60484
6.417,0.633387,2.59878
6.418,0.635983,2.5927
6.419,0.638572,2.58661
6.42,0.641156,2.58049
6.421,0.643733,2.57436
6.422,0.646305,2.5682
6.423,0.64887,2.56203
6.424,0.651429,2.55583
6.425,0.653981,2.54962
6.426,0.656528,2.54339
6.427,0.659068,2.53714
6.428,0.661602,2.53087
6.429,0.66413,2.52458
6.43,0.666651,2.51827
6.431,0.669166,2.51194
6.432,0.671675,2.50559
6.433,0.674178,2.49923
6.434,0.676674,2.49285
6.435,0.679163,2.48644
6.436,0.681646,2.48002
6.437,0.684123,2.47359
6.438,0.686594,2.46713
6.439,0.689058,2.46066
6.44,0.691515,2.45416
6.441,0.693966,2.44765
6.442,0.69641,2.44113
6.443,0.698848,2.43458
6.444,0.701279,2.42802
6.445,0.703704,2.42144
6.446,0.706122,2.41484
6.447,0.708534,2.40822
6.448,0.710939,2.40159
6.449,0.713337,2.39494
6.45,0.715729,2.38827
6.451,0.718113,2.38159
6.452,0.720492,2.37488
6.453,0.722863,2.36817
6.454,0.725228,2.36143
6.455,0.727586,2.35468
6.456,0.729937,2.34791
6.457,0.732282,2.34113
6.458,0.73462,2.33433
6.459,0.736951,2.32751
6.46,0.739275,2.32068
6.461,0.741592,2.31383
6.462,0.743902,2.30696
6.463,0.746206,2.30008
6.464,0.748502,2.29318
6.465,0.750792,2.28627
6.466,0.753075,2.27934
6.467,0.755351,2.27239
6.468,0.75762,2.26543
6.469,0.759882,2.25846
6.47,0.762137,2.25147
6.471,0.764385,2.24446
6.472,0.766626,2.23744
6.473,0.76886,2.2304
6.474,0.771086,2.22335
6.475,0.773306,2.21629
6.476,0.775519,2.2092
6.477,0.777725,2.20211
6.478,0.779923,2.195
6.479,0.782115,2.18787
6.48,0.784299,2.18073
6.481,0.786476,2.17358
6.482,0.788646,2.16641
6.483,0.790809,2.15923
6.484,0.792965,2.15203
6.485,0.795113,2.14482
6.486,0.797254,2.13759
6.487,0.799388,2.13035
6.488,0.801515,2.1231
6.489,0.803634,2.11583
6.49,0.805747,2.10855
6.491,0.807851,2.10126
6.492,0.809949,2.09395
6.493,0.812039,2.08663
6.494,0.814122,2.0793
6.495,0.816198,2.07195
6.496,0.818266,2.06459
6.497,0.820327,2.05721
6.498,0.822381,2.04983
6.499,0.824427,2.04243
6.5,0.826465,2.03501
6.501,0.828497,2.02759
6.502,0.830521,2.02015
6.503,0.832537,2.0127
6.504,0.834546,2.00524
6.505,0.836548,1.99776
6.506,0.838542,1.99027
6.507,0.840528,1.98277
6.508,0.842507,1.97526
6.509,0.844479,1.96773
6.51,0.846443,1.9602
6.511,0.848399,1.95265
6.512,0.850348,1.94509
6.513,0.852289,1.93751
6.514,0.854223,1.92993
6.515,0.856149,1.92233
6.516,0.858068,1.91473
6.517,0.859978,1.90711
6.518,0.861882,1.89948
6.519,0.863777,1.89183
6.52,0.865665,1.88418
6.521,0.867546,1.87652
6.522,0.869418,1.86884
6.523,0.871283,1.86115
6.524,0.873141,1.85345
6.525,0.87499,1.84575
6.526,0.876832,1.83803
6.527,0.878666,1.8303
6.528,0.880493,1.82256
6.529,0.882311,1.8148
6.53,0.884122,1.80704
6.531,0.885926,1.79927
6.532,0.887721,1.79149
6.533,0.889509,1.78369
6.534,0.891288,1.77589
6.535,0.89306,1.76808
6.536,0.894824,1.76025
6.537,0.896581,1.75242
6.538,0.898329,1.74457
6.539,0.90007,1.73672
6.54,0.901803,1.72886
6.541,0.903528,1.72098
6.542,0.905245,1.7131
6.543,0.906954,1.70521
6.544,0.908655,1.69731
6.545,0.910348,1.6894
6.546,0.912034,1.68147
6.547,0.913711,1.67354
6.548,0.915381,1.66561
6.549,0.917043,1.65766
6.55,0.918696,1.6497
6.551,0.920342,1.64173
6.552,0.92198,1.63376
6.553,0.92361,1.62577
6.554,0.925231,1.61778
6.555,0.926845,1.60978
6.556,0.928451,1.60177
6.557,0.930049,1.59375
6.558,0.931638,1.58572
6.559,0.93322,1.57768
6.56,0.934794,1.56964
6.561,0.936359,1.56159
6.562,0.937917,1.55352
6.563,0.939466,1.54546
6.564,0.941008,1.53738
6.565,0.942541,1.52929
6.566,0.944066,1.5212
6.567,0.945584,1.5131
6.568,0.947093,1.50499
6.569,0.948593,1.49687
6.57,0.950086,1.48874
6.571,0.951571,1.48061
6.572,0.953048,1.47247
6.573,0.954516,1.46432
6.574,0.955976,1.45617
6.575,0.957428,1.448
6.576,0.958872,1.43983
6.577,0.960308,1.43166
6.578,0.961735,1.42347
6.579,0.963155,1.41528
6.58,0.964566,1.40708
6.581,0.965969,1.39888
6.582,0.967364,1.39066
6.583,0.96875,1.38244
6.584,0.970129,1.37422
6.585,0.971499,1.36598
6.586,0.972861,1.35774
6.587,0.974214,1.34949
6.588,0.97556,1.34124
6.589,0.976897,1.33298
6.59,0.978226,1.32471
6.591,0.979546,1.31644
6.592,0.980858,1.30816
6.593,0.982162,1.29988
6.594,0.983458,1.29158
6.595,0.984746,1.28328
6.596,0.986025,1.27498
6.597,0.987296,1.26667
6.598,0.988558,1.25835
6.599,0.989812,1.25003
6.6,0.991058,1.2417
6.601,0.992296,1.23337
6.602,0.993525,1.22503
6.603,0.994746,1.21668
6.604,0.995958,1.20833
6.605,0.997162,1.19997
6.606,0.998358,1.19161
6.607,0.999546,1.18324
6.608,1.00072,1.17487
6.609,1.0019,1.16649
6.61,1.00306,1.15811
6.611,1.00421,1.14972
6.612,1.00536,1.14132
6.613,1.00649,1.13292
6.614,1.00762,1.12452
6.615,1.00874,1.11611
6.616,1.00986,1.10769
6.617,1.01096,1.09927
6.618,1.01205,1.09085
6.619,1.01314,1.08242
6.62,1.01422,1.07399
6.621,1.01529,1.06555
6.622,1.01635,1.0571
6.623,1.0174,1.04865
6.624,1.01845,1.0402
6.625,1.01948,1.03174
6.626,1.02051,1.02328
6.627,1.02153,1.01482
6.628,1.02254,1.00634
6.629,1.02354,0.997869
6.63,1.02454,0.98939
6.631,1.02552,0.980907
6.632,1.0265,0.972419
6.633,1.02747,0.963928
6.634,1.02843,0.955432
6.635,1.02938,0.946932
6.636,1.03032,0.938429
6.637,1.03125,0.929921
6.638,1.03218,0.92141
6.639,1.0331,0.912895
6.64,1.034,0.904376
6.641,1.03491,0.895853
6.642,1.0358,0.887327
6.643,1.03668,0.878797
6.644,1.03755,0.870264
6.645,1.03842,0.861727
6.646,1.03928,0.853187
6.647,1.04013,0.844644
6.648,1.04097,0.836097
6.649,1.0418,0.827546
6.65,1.04262,0.818993
6.651,1.04344,0.810436
6.652,1.04424,0.801876
6.653,1.04504,0.793314
6.654,1.04583,0.784748
6.655,1.04661,0.776179
6.656,1.04738,0.767607
6.657,1.04815,0.759032
6.658,1.0489,0.750454
6.659,1.04965,0.741874
6.66,1.05038,0.73329
6.661,1.05111,0.724705
6.662,1.05183,0.716116
6.663,1.05254,0.707525
6.664,1.05325,0.698931
6.665,1.05394,0.690334
6.666,1.05463,0.681735
6.667,1.05531,0.673134
6.668,1.05598,0.66453
6.669,1.05664,0.655924
6.67,1.05729,0.647316
6.671,1.05793,0.638705
6.672,1.05856,0.630093
6.673,1.05919,0.621478
6.674,1.05981,0.61286
6.675,1.06042,0.604241
6.676,1.06102,0.59562
6.677,1.06161,0.586997
6.678,1.06219,0.578372
6.679,1.06276,0.569745
6.68,1.06333,0.561116
6.681,1.06389,0.552485
6.682,1.06443,0.543852
6.683,1.06497,0.535218
6.684,1.0655,0.526582
6.685,1.06603,0.517945
6.686,1.06654,0.509306
6.687,1.06705,0.500665
6.688,1.06754,0.492023
6.689,1.06803,0.483379
6.69,1.06851,0.474734
6.691,1.06898,0.466088
6.692,1.06944,0.45744
6.693,1.06989,0.448791
6.694,1.07034,0.44014
6.695,1.07077,0.431489
6.696,1.0712,0.422836
6.697,1.07162,0.414182
6.698,1.07203,0.405527
6.699,1.07243,0.396871
6.7,1.07282,0.388214
6.701,1.07321,0.379557
6.702,1.07358,0.370898
6.703,1.07395,0.362238
6.704,1.07431,0.353578
6.705,1.07466,0.344916
6.706,1.075,0.336254
6.707,1.07533,0.327592
6.708,1.07565,0.318928
6.709,1.07597,0.310264
6.71,1.07627,0.3016
6.711,1.07657,0.292934
6.712,1.07686,0.284269
6.713,1.07714,0.275603
6.714,1.07741,0.266936
6.715,1.07767,0.258269
6.716,1.07793,0.249602
6.717,1.07817,0.240935
6.718,1.07841,0.232267
6.719,1.07864,0.223599
6.72,1.07886,0.214931
6.721,1.07907,0.206262
6.722,1.07927,0.197594
6.723,1.07946,0.188926
6.724,1.07965,0.180257
6.725,1.07982,0.171589
6.726,1.07999,0.162921
6.727,1.08015,0.154252
6.728,1.0803,0.145584
6.729,1.08044,0.136917
6.73,1.08057,0.128249
6.731,1.0807,0.119582
6.732,1.08081,0.110915
6.733,1.08092,0.102248
6.734,1.08101,0.0935818
6.735,1.0811,0.0849159
6.736,1.08118,0.0762506
6.737,1.08126,0.0675857
6.738,1.08132,0.0589214
6.739,1.08137,0.0502578
6.74,1.08142,0.0415947
6.741,1.08146,0.0329323
6.742,1.08149,0.0242707
6.743,1.08151,0.0156097
6.744,1.08152,0.00694962
6.745,1.08152,-0.00170966
6.746,1.08151,-0.0103681
6.747,1.0815,-0.0190256
6.748,1.08148,-0.0276821
6.749,1.08144,-0.0363377
6.75,1.0814,-0.0449922
6.751,1.08135,-0.0536456
6.752,1.0813,-0.062298
6.753,1.08123,-0.0709491
6.754,1.08115,-0.0795991
6.755,1.08107,-0.0882479
6.756,1.08098,-0.0968954
6.757,1.08088,-0.105542
6.758,1.08077,-0.114186
6.759,1.08065,-0.12283
6.76,1.08052,-0.131472
6.761,1.08039,-0.140112
6.762,1.08024,-0.148751
6.763,1.08009,-0.157389
6.764,1.07993,-0.166025
6.765,1.07976,-0.174659
6.766,1.07958,-0.183291
6.767,1.07939,-0.191922
6.768,1.07919,-0.200551
6.769,1.07899,-0.209179
6.77,1.07877,-0.217804
6.771,1.07855,-0.226428
6.772,1.07832,-0.23505
6.773,1.07808,-0.243669
6.774,1.07783,-0.252287
6.775,1.07758,-0.260903
6.776,1.07731,-0.269516
6.777,1.07704,-0.278128
6.778,1.07676,-0.286737
6.779,1.07647,-0.295344
6.78,1.07617,-0.303949
6.781,1.07586,-0.312552
6.782,1.07554,-0.321152
6.783,1.07521,-0.32975
6.784,1.07488,-0.338346
6.785,1.07454,-0.346939
6.786,1.07419,-0.35553
6.787,1.07383,-0.364118
6.788,1.07346,-0.372704
6.789,1.07308,-0.381287
6.79,1.0727,-0.389867
6.791,1.0723,-0.398445
6.792,1.0719,-0.40702
6.793,1.07149,-0.415592
6.794,1.07107,-0.424161
6.795,1.07064,-0.432728
6.796,1.0702,-0.441291
6.797,1.06976,-0.449852
6.798,1.0693,-0.45841
6.799,1.06884,-0.466964
6.8,1.06837,-0.475516
6.801,1.06789,-0.484065
6.802,1.0674,-0.49261
